Date,Open,High,Low,Close,Volume,Adj Close
2015-02-09,204.770004,205.639999,204.139999,204.630005,87219000,200.492744
2015-02-06,206.559998,207.240005,204.919998,205.550003,125672000,201.394141
2015-02-05,204.860001,206.300003,204.770004,206.119995,97953200,201.952609
2015-02-04,203.919998,205.380005,203.509995,204.059998,134306700,199.934261
2015-02-03,203.00,204.850006,202.550003,204.839996,124212900,200.698489
2015-02-02,200.050003,202.029999,197.860001,201.919998,163107000,197.837529
2015-01-30,200.570007,202.169998,199.130005,199.449997,197729700,195.417466
2015-01-29,200.380005,202.300003,198.679993,201.990005,173585400,197.90612
2015-01-28,204.169998,204.289993,199.910004,200.139999,168514300,196.093518
2015-01-27,202.970001,204.119995,201.740005,202.740005,134044600,198.640957
2015-01-26,204.710007,205.559998,203.850006,205.449997,92009700,201.296157
2015-01-23,205.789993,206.100006,204.809998,204.970001,117516800,200.825866
2015-01-22,203.990005,206.259995,202.330002,206.100006,174356000,201.933024
2015-01-21,201.50,203.660004,200.940002,203.080002,122942700,198.974079
2015-01-20,202.399994,202.720001,200.169998,202.059998,130991100,197.974697
2015-01-16,198.770004,201.820007,198.550003,201.630005,211879600,197.553398
2015-01-15,201.630005,202.009995,198.880005,199.020004,176613900,194.996167
2015-01-14,199.649994,201.100006,198.570007,200.860001,192991100,196.798962
2015-01-13,204.119995,205.479996,200.509995,202.080002,214553300,197.994297
2015-01-12,204.410004,204.600006,201.919998,202.649994,144396100,198.552765
2015-01-09,206.399994,206.419998,203.509995,204.25,158567300,200.120422
2015-01-08,204.009995,206.160004,203.990005,205.899994,147217800,201.737056
2015-01-07,201.419998,202.720001,200.880005,202.309998,125346700,198.219643
2015-01-06,202.089996,202.720001,198.860001,199.820007,209151400,195.779996
2015-01-05,204.169998,204.369995,201.350006,201.720001,169632600,197.641575
2015-01-02,206.380005,206.880005,204.179993,205.429993,121465900,201.276557
2014-12-31,207.990005,208.190002,205.389999,205.539993,130333800,201.384334
2014-12-30,208.210007,208.369995,207.509995,207.600006,73540800,203.402697
2014-12-29,208.220001,208.970001,208.139999,208.720001,79643900,204.500047
2014-12-26,208.309998,208.850006,208.25,208.440002,57326700,204.22571
2014-12-24,208.020004,208.339996,207.720001,207.770004,42963400,203.569258
2014-12-23,208.169998,208.229996,207.399994,207.75,122167900,203.549658
2014-12-22,206.75,207.470001,206.460007,207.470001,148318900,203.27532
2014-12-19,206.429993,207.330002,205.610001,206.520004,245084600,202.344531
2014-12-18,204.740005,212.970001,203.919998,206.779999,257633900,201.487216
2014-12-17,198.440002,202.339996,198.289993,201.789993,253910100,196.624936
2014-12-16,198.580002,202.399994,197.860001,197.910004,259543800,192.844259
2014-12-15,201.979996,202.529999,198.779999,199.509995,189965800,194.403297
2014-12-12,202.639999,203.820007,200.850006,200.889999,202330200,195.747979
2014-12-11,203.880005,206.190002,203.710007,204.190002,159012800,198.963514
2014-12-10,205.910004,205.979996,202.929993,203.160004,159856400,197.959879
2014-12-09,204.369995,206.600006,203.910004,206.470001,125180100,201.185153
2014-12-08,207.520004,208.119995,205.929993,206.610001,108588200,201.321569
2014-12-05,207.869995,208.470001,207.550003,208.00,91025500,202.67599
2014-12-04,207.539993,208.270004,206.699997,207.660004,91316600,202.344696
2014-12-03,207.300003,208.149994,207.100006,207.889999,68952000,202.568805
2014-12-02,205.809998,207.339996,205.779999,207.089996,74507200,201.789279
2014-12-01,206.399994,206.539993,205.380005,205.759995,103968400,200.49332
2014-11-28,207.490005,207.869995,206.910004,207.199997,57890100,201.896464
2014-11-26,207.289993,207.759995,207.029999,207.639999,62167800,202.325204
2014-11-25,207.539993,207.789993,206.800003,207.110001,79108300,201.808771
2014-11-24,207.169998,207.389999,206.910004,207.259995,65881000,201.954926
2014-11-21,207.639999,207.839996,205.979996,206.679993,142327300,201.38977
2014-11-20,204.259995,205.710007,204.179993,205.580002,72840300,200.317935
2014-11-19,205.309998,205.550003,204.300003,205.220001,82373000,199.967149
2014-11-18,204.440002,205.919998,204.440002,205.550003,76068000,200.288704
2014-11-17,203.850006,204.580002,203.649994,204.369995,80441000,199.1389
2014-11-14,204.100006,204.490005,203.720001,204.240005,80417500,199.012237
2014-11-13,204.160004,204.830002,203.210007,204.190002,85358000,198.963514
2014-11-12,203.350006,204.240005,203.309998,203.960007,90120300,198.739405
2014-11-11,204.059998,204.309998,203.649994,204.179993,54499400,198.95376
2014-11-10,203.380005,204.039993,203.130005,203.979996,66319000,198.758883
2014-11-07,203.169998,203.600006,202.610001,203.339996,89540000,198.135265
2014-11-06,202.389999,203.259995,201.639999,203.149994,107089000,197.950126
2014-11-05,202.539993,202.589996,201.449997,202.339996,91709000,197.160861
2014-11-04,201.229996,201.600006,200.059998,201.070007,93343000,195.923379
2014-11-03,201.919998,202.449997,201.309998,201.770004,93600000,196.605459
2014-10-31,201.779999,201.820007,200.770004,201.660004,146903000,196.498274
2014-10-30,197.580002,199.949997,197.399994,199.380005,113330000,194.276634
2014-10-29,198.550003,199.119995,196.800003,198.110001,142557000,193.039137
2014-10-28,196.820007,198.419998,196.729996,198.410004,106736000,193.331461
2014-10-27,195.729996,196.449997,195.029999,196.160004,82954000,191.139053
2014-10-24,195.25,196.490005,194.490005,196.429993,117927000,191.402131
2014-10-23,194.619995,196.199997,194.259995,194.929993,154944000,189.940525
2014-10-22,194.410004,194.910004,192.610001,192.690002,151822000,187.75787
2014-10-21,191.679993,194.199997,191.479996,194.070007,154949000,189.102552
2014-10-20,188.130005,190.449997,188.070007,190.300003,130011000,185.429046
2014-10-17,188.419998,189.75,187.619995,188.470001,214625000,183.645885
2014-10-16,183.059998,187.580002,182.889999,186.270004,270391000,181.5022
2014-10-15,185.160004,187.690002,181.919998,186.429993,380715000,181.658093
2014-10-14,188.419998,189.820007,187.039993,187.699997,215847000,182.89559
2014-10-13,190.460007,191.149994,187.300003,187.410004,230939000,182.613019
2014-10-10,192.690002,193.649994,190.490005,190.539993,221909000,185.662893
2014-10-09,196.330002,196.600006,192.580002,192.740005,210705000,187.806593
2014-10-08,193.369995,196.919998,192.360001,196.639999,186461000,191.606762
2014-10-07,195.279999,195.720001,193.220001,193.259995,147913000,188.313273
2014-10-06,197.339996,197.600006,195.580002,196.289993,104778000,191.265715
2014-10-03,195.679993,196.940002,195.080002,196.520004,121569000,191.489839
2014-10-02,194.179993,195.059998,192.350006,194.380005,157285000,189.404615
2014-10-01,196.699997,196.770004,193.910004,194.350006,177798000,189.375384
2014-09-30,197.690002,198.300003,196.610001,197.020004,131302000,191.977041
2014-09-29,196.199997,197.889999,196.050003,197.539993,95112000,192.48372
2014-09-26,196.699997,198.389999,196.419998,197.899994,103547000,192.834506
2014-09-25,199.039993,199.050003,196.270004,196.339996,150300000,191.314438
2014-09-24,198.039993,199.690002,197.520004,199.559998,107276000,194.45202
2014-09-23,198.429993,199.259995,197.949997,198.009995,111393000,192.941691
2014-09-22,200.350006,200.380005,198.729996,199.149994,125553000,194.052511
2014-09-19,201.520004,201.899994,200.289993,200.699997,121649000,195.562839
2014-09-18,201.360001,201.850006,201.100006,201.820007,94990000,195.739213
2014-09-17,200.770004,201.679993,199.75,200.75,151266000,194.701445
2014-09-16,198.610001,200.839996,198.50,200.479996,116201000,194.439575
2014-09-15,199.160004,199.320007,198.380005,198.979996,76401000,192.98477
2014-09-12,200.100006,200.119995,198.559998,199.130005,117409300,193.13026
2014-09-11,199.270004,200.330002,199.119995,200.300003,66774400,194.265006
2014-09-10,199.429993,200.199997,198.770004,200.070007,67251000,194.04194
2014-09-09,200.410004,200.550003,198.910004,199.320007,88591000,193.314537
2014-09-08,200.919998,201.210007,200.00,200.589996,64146000,194.546262
2014-09-05,200.169998,201.190002,199.410004,201.110001,102177000,195.050598
2014-09-04,200.839996,201.580002,199.660004,200.210007,85236000,194.177721
2014-09-03,201.380005,201.410004,200.220001,200.50,57462000,194.458977
2014-09-02,200.970001,201.00,199.860001,200.610001,72426000,194.565663
2014-08-29,200.449997,200.729996,199.820007,200.710007,65907000,194.662656
2014-08-28,199.589996,200.270004,199.389999,200.139999,58330000,194.109823
